case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3049682,18-028027,2014-WTE-5360-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.353363,40.642101
3049674,18-027997,2014-WTE-5351-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.407356,40.641781
3049694,18-027985,2014-WTE-5372-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.391983,40.663193
3049665,18-028035,2014-WTE-5341-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.329536,40.630081
3049681,18-028026,2014-WTE-5359-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.353996,40.648403
3049679,18-028004,2014-WTE-5357-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.372765,40.646511
3049647,18-028000,2014-WTE-5323-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.378456,40.627453
3049648,18-027998,2014-WTE-5324-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.372314,40.626453
3049650,18-027999,2014-WTE-5326-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.364853,40.626392
3049693,18-027981,2014-WTE-5371-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.391953,40.658272
3049649,18-028001,2014-WTE-5325-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.373405,40.631321
3052513,18-028005,2015-WTE-1516-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.376602,40.651554
3049676,18-027919,2014-WTE-5353-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.401848,40.644554
3049660,18-028019,2014-WTE-5336-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.354095,40.633232
3049695,18-027987,2014-WTE-5373-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.385582,40.658672
3049657,18-027986,2014-WTE-5333-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.395668,40.631054
3049640,18-027992,2014-WTE-5315-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.415672,40.620213
3049669,18-028119,2014-WTE-5345-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.394722,40.638103
3052491,18-027978,2015-WTE-1268-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.383957,40.641262
3049690,18-027921,2014-WTE-5368-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.408257,40.652973
3049666,18-027979,2014-WTE-5342-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.413803,40.635292
3052490,18-027977,2015-WTE-1267-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.392166,40.626904
3049670,18-028120,2014-WTE-5346-OE,,59547,IN,Benton County,18007,Amazon Wind Farm (Fowler Ridge),2015,65,149.5,Siemens,SWT-2.3-108,2300,80,108,9160.88,134.1,0,,3,3,1/18/2016,Digital Globe,-87.388718,40.638969
3061611,48-037361,2016-WTW-4522-OE,,60902,TX,Scurry County,48415,Amazon Wind Farm Texas,2017,110,253,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,3,5/19/2017,Digital Globe,-100.982384,32.875961
3062435,48-037578,2016-WTW-4502-OE,,60902,TX,Scurry County,48415,Amazon Wind Farm Texas,2017,110,253,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,3,10/8/2017,Google Earth,-100.966080,32.891987
3078261,48-037579,2016-WTW-4501-OE,,60902,TX,Scurry County,48415,Amazon Wind Farm Texas,2017,110,253,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,3,10/8/2017,Google Earth,-100.973076,32.889084
3078379,48-131680,2016-WTW-4469-OE,,60902,TX,Scurry County,48415,Amazon Wind Farm Texas,2017,110,253,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,,3,3,4/29/2018,Digital Globe,-101.033356,32.895531
